"Longitude","Latitude","Count"
18.0439,40.346,1
2.1342,41.4296,1
-71.8028,42.2618,1
-94.6513,40.3501,1
11.4667,48.3667,1
-82.5428,42.7709,1
174.95,-37.2667,1
49.3833,-18.1667,1
2.258,48.99,1
-86.0133,39.8588,1
6.1182,46.1642,1
-73.6266,4.142,1
-79.4005,39.0598,1
-71.1787,46.8207,1
-80.2821,41.5953,1
-88.6126,36.2254,1
-117.6416,47.1058,1
149.232,-35.3549,1
-109.2328,45.7275,1
23.5833,47.6667,1
-1.3294,45.9179,1
7.3167,51.55,1
-73.9343,43.059,1
79.9181,6.8964,1
121.0939,31.4478,1
-76.8616,40.2741,1
-95.5966,30.1222,1
-5.75,37.3667,1
-93.0288,36.7418,1
-2.1516,57.0692,1
-104.932,44.5883,1
-111.0535,39.2272,1
6.8116,51.2214,1
-0.3116,54.1191,1
175.2866,-40.6222,1
-120.0517,39.2446,1
-87.232,31.6305,1
14.5333,40.8,1
6.957,50.6208,1
153.0667,-27.4,1
-81.6982,33.4145,1
-93.1852,44.8807,1
-1.7214,54.2804,1
-72.3945,43.2468,1
-88.5257,40.7244,1
-82.646,38.3092,1
-65.8638,46.7772,1
-95.5496,29.6572,1
25.9733,44.46,1
-4.4639,50.4528,1
4.5796,51.9299,1
-121.1546,39.2258,1
-123.6431,41.1143,1
-91.1121,30.821,1
-2.0969,53.292,1
151.15,-33.95,1
-3.1667,56.4333,1
-0.7035,52.8251,1
-79.5047,36.7111,1
-3.7903,40.2887,1
-73.7291,40.63,1
173.9593,-35.2336,1
2.35,48.6667,1
-99.8634,28.9742,1
-100.2837,35.198,1
-91.0618,33.4101,1
5.975,51.525,1
12.3167,51.6167,1
-44.2667,-2.5167,1
7.8167,45.8,1
15.6333,60.6,1
-90.8613,40.2976,1
-112.3355,39.375,1
-72.5261,43.0203,1
-74.7397,40.5289,1
-76.1284,42.897,1
11.6205,48.1223,1
-107.6746,38.6321,1
-80.4329,35.2147,1
-3.6844,40.4653,1
-0.2088,51.6468,1
-48.4333,-22.8667,1
130.5167,33.3167,1
-103.6297,44.2782,1
-82.8871,42.21,1
-93.3699,42.7372,1
-1.3778,53.5108,1
-83.9533,45.0295,1
-94.8915,37.4998,1
127.0029,37.5654,1
-117.3504,34.748,1
69.25,41.3167,1
151.0333,-33.9833,1
-93.9612,42.7878,1
11.1,43.7667,1
-118.0833,52.8833,1
-87.5896,40.7517,1
-3.4,48,1
-73.7911,41.2064,1
-4.6324,55.8939,1
11.2518,49.3602,1
-97.9203,34.0133,1
105.75,18.4333,1
110.2864,25.2819,1
-65.2167,-26.8167,1
-93.7913,32.2678,1
20.9083,41.7972,1
-3.0167,53.35,1
-111.1592,34.7364,1
-71.7815,42.905,1
0.5333,51.0833,1
-39.3333,-7.2,1
139.9247,35.7197,1
7.0167,43.5667,1
-6.714,55.1813,1
-83.5594,41.6789,1
-110.8704,52.8403,1
-87.3389,39.7784,1
-95.0308,42.1804,1
-16.4833,28.1667,1
101.7667,3.15,1
7.4396,48.027,1
-122.4441,48.566,1
-85.1795,39.1184,1
-99.1667,19.4667,1
-78.8822,40.6373,1
-5.0463,36.5236,1
6.1639,52.255,1
-75.6262,40.3853,1
-76.3172,42.046,1
-96.5492,44.2753,1
-88.3509,42.5381,1
-118.4456,33.9489,1
0.7773,51.8217,1
60.1167,55.75,1
152.9667,-26.8,1
-0.8667,51.4167,1
20.4942,53.7799,1
-86.4724,34.7206,1
10.75,43.9,1
-120.5744,38.7427,1
9.1247,48.7248,1
-88.8955,30.4052,1
-69.5633,43.8941,1
-81.8984,38.2703,1
-97.94,19.02,1
-0.6333,51.3,1
-122.3312,47.1953,1
-92.1332,47.4812,1
151.225,-33.8904,1
-90.3388,32.13,1
-58.75,-33.4333,1
7.4546,51.444,1
-3.7041,40.4192,1
6.6156,51.2166,1
15.2631,50.5039,1
152.9491,-27.1088,1
11.0888,44.616,1
-79.9982,39.872,1
-16.3201,28.4853,1
-86.9456,34.2742,1
-5.1013,50.169,1
-70.9163,42.7631,1
174.9816,-41.1745,1
-163.2908,62.0671,1
-92.5884,44.6609,1
10.657,59.8707,1
14.7667,47.9667,1
8.5114,51.99,1
3.0394,41.9604,1
9.8154,46.7858,1
-80.8071,32.9403,1
-0.1261,51.5351,1
-74.5026,45.1449,1
-9.3667,38.8333,1
2.85,41.7,1
6.9786,50.8208,1
-93.7101,37.325,1
146.7706,-19.2283,1
-105.8971,40.1766,1
-88.6272,45.4217,1
9.45,45.4333,1
100.4667,5.363,1
-85.9925,35.5595,1
10.1448,54.3061,1
4.1167,46.0333,1
-3.85,43.4333,1
-69.3697,45.5296,1
119.4221,-5.14,1
-81.5969,40.6539,1
0.15,45.65,1
-4.5,51.8167,1
-4.6399,36.5953,1
8.0219,50.834,1
3.5634,48.4388,1
-0.0317,53.6971,1
16.2645,38.8367,1
-111.35,26.0167,1
-100.6111,22.5204,1
-2.6188,36.7469,1
-86.9467,33.5176,1
-97.2679,32.725,1
150.6087,-33.6939,1
-95.1994,30.2509,1
-85.8148,41.2187,1
-60.0941,46.2295,1
-0.7333,51.1,1
4.6859,45.8559,1
-96.0245,40.5956,1
-108.0331,39.4782,1
-80.766,25.4427,1
-93.6112,34.3356,1
-3.2667,56.2667,1
-75.6026,41.5007,1
3.8833,51,1
-71.7476,43.4595,1
-91.5486,38.945,1
-122.2257,46.9857,1
144.794,-37.7066,1
-3.8205,43.4009,1
145.3,-38.0333,1
-63.6854,44.7765,1
-90.9161,43.529,1
-117.1706,47.7236,1
-100.9386,38.4828,1
-94.4666,39.1114,1
-80.6862,28.3067,1
-0.45,43.2667,1
-85.3315,41.2335,1
12.6167,42.05,1
11.3665,48.127,1
-81.3708,27.8299,1
-71.236,46.8165,1
-81.6123,38.3358,1
-70.7941,43.6948,1
-98.1572,47.4567,1
-0.8789,41.6502,1
-1.8323,52.0722,1
-85.2009,40.1778,1
-74.6231,40.8885,1
-2.0899,57.1462,1
-92.042,29.9126,1
-111.8139,41.9062,1
9.5734,46.1327,1
-84.0516,39.8171,1
-89.1474,34.5448,1
-87.26,39.8733,1
8.4818,49.4772,1
-0.4667,38.7,1
-109.2186,32.003,1
1.95,41.4,1
-58.639,-34.5883,1
-0.2333,52,1
4.1625,51.9017,1
-0.9667,51.2833,1
5.4343,43.6632,1
22.2167,60.5333,1
-92.4409,44.628,1
7.9073,51.5537,1
6.4333,43.4167,1
11.7833,45.35,1
-89.23,42.6288,1
151.3833,-33.4333,1
9.381,48.1476,1
-82.6555,43.4337,1
-76.7104,36.8484,1
-80.7974,41.154,1
-90.3929,36.757,1
-0.1162,51.5194,1
-2.5401,48.5563,1
-1.5985,54.7611,1
9.5333,53.5667,1
-60.1013,46.169,1
-81.7518,39.1881,1
8.5825,51.4055,1
-3.6847,42.3447,1
-105.7804,37.4625,1
-87.9157,43.0381,1
12.4871,55.6836,1
-106.0536,36.0889,1
-47.1333,-23.3,1
-74.1481,41.5589,1
-1.8167,52.6833,1
2.9333,50.4333,1
-72.0826,42.2691,1
-16.2333,28.45,1
8.8333,50.15,1
-2.3533,51.6814,1
18.6481,54.2612,1
8.8985,47.5582,1
-122.8419,47.3759,1
-49.4667,-20.7667,1
-86.3294,40.0196,1
9.45,51.8167,1
1.0993,49.4431,1
-0.2939,51.5408,1
0.2897,50.7695,1
-87.63,40.1245,1
-133.0667,69.45,1
126.775,37.7611,1
20.4819,38.1731,1
-88.0431,45.0415,1
-77.9779,42.9603,1
-15.5833,28.05,1
-96.1995,48.733,1
-73.1831,43.498,1
-0.5499,42.569,1
-80.5275,36.1957,1
-81.9722,26.8215,1
-61.4833,16.2,1
-88.3158,44.2865,1
-0.2333,51.5333,1
145.1167,-37.9667,1
-94.8935,47.2478,1
3.1333,51.3167,1
6.7185,48.2071,1
-91.2605,38.5572,1
5.3,43.5333,1
-90.3302,34.7814,1
-3.7167,39.8833,1
-95.2087,44.7706,1
-108.45,25.85,1
-51.4167,-29.4667,1
-88.7265,39.898,1
3.1333,50.4,1
8.6442,49.3008,1
-90.4839,30.5681,1
-88.7536,33.7866,1
-82.7405,42.0353,1
-0.0392,39.9845,1
-80.4575,43.3965,1
-1.1096,50.8578,1
3.4753,43.311,1
-2.9833,51.2167,1
12.3,55.5833,1
-91.0342,44.0322,1
-98.502,37.0843,1
-3.6486,40.4435,1
4.5123,52.0278,1
-75.8521,43.2742,1
-86.4552,38.5131,1
-86.7522,34.6445,1
-92.0607,44.3438,1
39.7257,43.5992,1
116.9312,24.3036,1
-75.5975,40.403,1
-111.4473,32.9884,1
-8.97,39.4247,1
-73.8243,40.6171,1
12.1567,45.5231,1
72.8417,33.4292,1
-40.2333,-17.3333,1
-102.6451,48.5523,1
34.8417,32.1472,1
4.7,50.8833,1
-104.6041,48.4041,1
5.6589,53.033,1
18.1333,40.0333,1
-75.2487,40.0034,1
-73.9899,41.988,1
-1.7081,54.9647,1
-60.0998,46.2397,1
-88.9186,43.0845,1
22.6,57.25,1
20.9528,64.7507,1
-5.7,54.3167,1
-81.2756,34.1452,1
151.5348,-33.1581,1
-2.2086,51.3189,1
-105.6808,33.3987,1
-6.1833,36.5333,1
18.8449,-33.9302,1
6.1446,45.0532,1
-85.0358,39.0839,1
-3.5197,50.7735,1
174.6922,-36.9158,1
-85.2269,30.7744,1
139.8044,35.8203,1
-83.4394,34.8235,1
-86.3932,41.9599,1
-79.9294,35.9952,1
-3.5203,51.4939,1
-112.1239,34.5678,1
-75.881,44.4818,1
11.8273,45.6455,1
-2.8,53.5333,1
-108.094,32.9967,1
8.9663,46.0345,1
0.5,52.95,1
-3.1333,53.2,1
-84.7075,41.3101,1
2.3833,48.7667,1
-75.9489,44.628,1
9.9667,52.3833,1
-73.737,40.6931,1
14.4833,41.0333,1
153.0667,-26.4,1
73.0679,33.6007,1
8.5759,52.0284,1
14.1366,42.3198,1
-76.8075,40.5831,1
-78.9954,35.4225,1
-73.5682,41.207,1
-90.1075,42.1028,1
12.1104,44.1745,1
-80.9167,7.4167,1
-73.4884,45.4193,1
-76.5399,38.6599,1
9.6824,50.5732,1
-0.9333,51.0833,1
9.35,48.6333,1
-93.7214,35.4441,1
-92.1027,38.6296,1
-68.9071,45.0892,1
0.25,50.8667,1
-6.5333,38.7167,1
-90.1935,31.8718,1
101.4615,3.0592,1
1.7167,52.5833,1
-79.2945,33.3768,1
127.8167,38.1833,1
6.1333,49.3167,1
-85.9211,35.2031,1
7.7948,49.4495,1
-98.3667,20.0833,1
-83.7754,34.4787,1
115.8847,-31.9136,1
14.3038,40.9774,1
85.3167,27.6667,1
5.3539,43.3722,1
-97.1748,31.3968,1
-73.5333,45.6,1
4.75,44.75,1
0.287,50.7966,1
-118.8347,38.6595,1
-0.6139,44.7726,1
-76.6468,38.7363,1
-81.7357,41.0998,1
-71.7907,42.2258,1
-1.2696,51.4257,1
3.0167,50.6167,1
116.0575,-31.8376,1
-74.7312,40.2198,1
-81.8584,27.2159,1
5.8863,51.1393,1
-77.532,36.7215,1
174.95,-41.2667,1
-46.8333,-23.2,1
-85.9896,31.7931,1
-86.9994,38.4148,1
-86.0351,37.7583,1
-75.4968,40.5395,1
-80.3098,35.2361,1
8.4224,45.9311,1
-97.0793,41.507,1
-80.0397,40.7957,1
-76.84,42.0917,1
5.8431,52.4475,1
-95.3221,37.1574,1
21.5,65.3333,1
-89.879,30.0801,1
4.4833,50.9667,1
-91.2941,40.4296,1
-2.3077,51.5506,1
-89.6502,39.8011,1
-93.2991,42.1507,1
78.1333,8.7833,1
-79.5829,39.4694,1
152.9253,-27.2959,1
-8.5669,53.1969,1
-79.8601,40.3245,1
9.7372,45.7371,1
-75.9602,37.2542,1
-1.65,47.2167,1
-96.1772,47.723,1
5.05,44.05,1
-79.158,45.1103,1
-98.5723,38.5688,1
-0.9673,45.9418,1
-95.1117,32.6431,1
-89.8174,44.3836,1
-1.65,50.7333,1
-80.0375,40.5161,1
-76.1471,44.3319,1
-86.7777,36.0642,1
-0.3972,47.421,1
-47.5231,-23.2133,1
-5.6333,37.4667,1
-16.9,32.6333,1
-84.8473,43.5647,1
9.2333,45.6833,1
28.0333,-26.05,1
-73.6726,40.6747,1
-95.9658,41.295,1
2.55,48.7833,1
-80.8425,35.2275,1
13.2333,43.5167,1
-122.2019,40.5661,1
-90.4149,29.8217,1
-1.0333,38.0167,1
-87.8854,33.9816,1
2.25,48.95,1
-86.4234,41.5603,1
-99.7057,42.4573,1
147.45,-42.45,1
-90.132,32.2746,1
4.4222,52.1942,1
9.0167,48.6833,1
-99.417,36.4545,1
17.9833,59.2333,1
-111.4013,42.1919,1
-15.4376,28.1342,1
-98.5534,40.4446,1
10.633,59.939,1
11.9333,46.8,1
4.8518,45.7612,1
8,59.7333,1
-1.3413,53.4991,1
101.5538,3.11,1
-72.8918,41.5659,1
5.9167,45.55,1
10.0667,52.2667,1
-122.4543,47.2646,1
-1.85,52.9,1
-76.5677,37.1923,1
-112.1056,38.7533,1
-74.034,45.4042,1
-96.9252,46.0805,1
-92.0426,30.6661,1
99.3331,9.1401,1
-0.9833,45.9333,1
2.4144,49.187,1
-16.6822,28.0985,1
11.763,45.1447,1
-1.5833,37.4,1
-72.443,41.5068,1
5.013,52.3128,1
-66.0645,45.2742,1
0.2151,52.1828,1
-91.9095,34.1805,1
9.8384,56.8854,1
-2.7129,53.4211,1
-2.3499,53.4663,1
-103.4,19.55,1
1.4158,48.0599,1
5.8167,49.6833,1
-83.346,38.9713,1
-92.3409,32.7738,1
21.6886,65.8252,1
-45.4667,-22.9167,1
-107.4247,45.2213,1
-95.3656,41.8124,1
-96.2596,47.5791,1
-98.9792,34.6234,1
4.2,51.05,1
19.6363,48.8043,1
-77.0177,42.4923,1
6.3627,50.9253,1
-3.0833,52.5833,1
-110.7429,39.5478,1
-96.8631,38.0437,1
-100.3249,36.4461,1
-97.7579,27.647,1
12.5333,41.9,1
153.0583,-27.45,1
115.8333,-32.2667,1
146.5415,-38.1953,1
-79.3996,43.7066,1
14.4167,48.05,1
7.027,51.3336,1
147.75,-37.4333,1
-8.4617,40.6839,1
18.4858,40.148,1
-0.1364,38.5392,1
-122.6413,47.5653,1
4.8175,45.6736,1
-81.6848,35.7454,1
115.752,-31.8452,1
-114.1833,53.7,1
-74.1344,42.8643,1
-0.6089,47.4223,1
16.4847,51.7654,1
16.5873,50.7185,1
-121.1287,37.9579,1
9.4255,51.1348,1
8.3667,51.45,1
-82.3228,41.0168,1
-96.484,37.1215,1
-119.5833,49.5,1
3.0506,36.7631,1
114.1333,22.5,1
8.7,55.4667,1
55.6167,-20.9,1
-80.6935,32.5623,1
-68.0039,10.1806,1
2.1763,41.4048,1
-0.05,51.3,1
-3.6333,38.0833,1
2.4991,48.8702,1
-112.6146,49.7285,1
-89.1348,39.3963,1
-93.9327,36.7966,1
1.45,51.3667,1
-3.2976,40.5822,1
-74.9057,40.7197,1
-96.4532,41.9593,1
-102.8873,47.4579,1
3.4167,51,1
-83.9337,43.4312,1
-49.0667,-26.4833,1
10.3167,45.5167,1
-77.1821,35.3099,1
-75.9387,41.8324,1
-89.2948,31.1721,1
0.3333,46.5833,1
17.4004,48.2195,1
134.4667,34.0667,1
59.4406,55.3383,1
3.2667,51.35,1
10.0833,50.2,1
10.0436,53.58,1
9.35,50.4833,1
12.5333,51.9667,1
-95.8501,32.6938,1
-44.5667,-20.0667,1
12.5,55.8833,1
-0.3,39.6167,1
-119.0062,47.9973,1
144.3581,-38.1535,1
-88.5409,42.5816,1
-72.6095,40.8232,1
0.2,48,1
-82.45,42.1,1
12.2151,43.5182,1
-0.7167,49.1232,1
17.9,59.5167,1
-83.5665,39.6557,1
27.8882,-26.1569,1
7.75,48.6,1
2.4333,48.8,1
-5.686,43.518,1
-103.3386,42.3062,1
9.95,45.6167,1
-5.6,42.6167,1
-85.5026,43.4029,1
4.9724,51.8365,1
-0.5954,44.8048,1
-93.9951,31.2938,1
-121.7705,48.5614,1
145.1667,-37.8833,1
-88.8257,41.9977,1
-84.5502,36.0995,1
-1.0833,51.0667,1
151.0833,-33.9667,1
-80.0751,26.8046,1
-94.5382,40.8884,1
153.5,-28.15,1
-89.1402,34.8573,1
5.2419,52.0944,1
1.4333,51.3333,1
-97.5175,43.2109,1
-86.9133,34.1183,1
-72.3087,43.6728,1
14.0333,50.6667,1
-2.1808,51.2036,1
5.7023,45.0385,1
-3.1394,51.5986,1
7.1294,50.7462,1
-91.0361,33.4375,1
153.0333,-27.5333,1
-91.9447,38.3747,1
9.7153,52.3425,1
12.1821,55.458,1
9.4677,51.3588,1
5.3667,51.7167,1
7.0016,51.1611,1
-87.7799,36.589,1
-98.1648,31.4622,1
-95.7559,32.227,1
-101.6,19.5167,1
-92.4646,47.3241,1
-6.3333,54.4667,1
138.6235,-34.7585,1
151.4823,-32.8183,1
-87.2853,37.3282,1
-72.8445,41.9968,1
11.1764,45.2177,1
-85.5507,46.5001,1
11.8333,45.2167,1
6.139,43.1195,1
129.7331,62.0339,1
-51.4833,-23.55,1
5.5796,52.8976,1
-4.5,55.8333,1
-0.7,51.6,1
-95.659,39.0797,1
5.8458,51.9858,1
8.9515,45.5931,1
-71.25,48.4167,1
-103.0705,48.8663,1
-74.0403,41.2544,1
134.05,34.3333,1
-0.4667,51.2,1
-105.7562,32.8193,1
-71.918,42.243,1
-45.5167,-21.3667,1
2.6167,48.8333,1
31.1333,-26.3167,1
-82.2584,28.3372,1
13.7333,43.3,1
-101.4333,20.9333,1
24.6919,41.5853,1
-65.8155,45.5263,1
-71.5448,44.4858,1
11.8833,51.1333,1
2.5167,50.7667,1
-113.8101,42.5668,1
-2.6506,57.1199,1
-103.4167,21.5,1
10.9833,44.7167,1
-1.2244,51.4002,1
-106.3215,48.8322,1
-76.8329,37.4179,1
-70.2506,44.2718,1
9,49.31,1
2.25,48.9667,1
8.6833,52.1333,1
100.4333,13.9167,1
-77.604,42.8836,1
12.6981,46.4714,1
99.8788,19.192,1
-81.3732,40.4378,1
-106.4,53.2167,1
12.5,42.1167,1
8.65,50.5833,1
-73.5707,45.9505,1
-36.65,-9.0833,1
135.0928,48.4808,1
-3.2256,55.9595,1
-90.0406,42.3369,1
3.4576,43.5394,1
-78.8361,40.6269,1
-111.45,52.0833,1
-101.4665,46.9006,1
-75.3111,43.4795,1
-79.6257,39.789,1
5.3577,44.394,1
-83.5452,40.151,1
-112.9236,38.2141,1
-70.453,44.0409,1
8.698,50.1193,1
-83.9266,37.843,1
5.4152,43.2789,1
-75.6884,40.4857,1
-79.1969,36.0664,1
7.0302,52.2409,1
-162.8277,69.7343,1
8.2468,47.1967,1
120.8969,14.9557,1
-3.9167,55.6667,1
-5.7895,43.4067,1
-76.4356,37.021,1
-96.6059,40.8277,1
11.0167,50.6167,1
-86.9081,40.4259,1
-2.1267,52.4431,1
11.55,42.8667,1
-72.8286,43.7782,1
-81.0303,36.3363,1
-2.1933,51.0053,1
-93.9899,43.1022,1
-97.3194,49.8811,1
-3.36,40.482,1
12.9,56.0833,1
30.3833,30.6333,1
-108.3,52.7667,1
-90.5964,41.0755,1
-87.0504,45.8809,1
-83.7939,32.09,1
1.3516,52.6313,1
-94.116,30.1337,1
-89.5361,37.0754,1
-90.6045,47.7507,1
-95.1709,43.3243,1
-119.956,39.0021,1
11.5449,48.1224,1
-0.5566,51.1876,1
115.8942,-31.8587,1
35.039,48.463,1
8.3814,50.6022,1
-9.1922,38.8024,1
-84.128,32.8351,1
-70.6345,41.6043,1
-85.251,41.3523,1
4.2917,51.495,1
-65.2461,43.7534,1
8.7347,49.5992,1
-106.0086,36.3699,1
-81.847,34.7738,1
-0.6248,52.2482,1
-92.8364,49.7856,1
11.8667,45.7167,1
-4.2221,57.4744,1
-112.3155,33.5367,1
153.3289,-27.9258,1
2.1277,41.4003,1
-95.6829,29.7602,1
-0.5235,51.288,1
-120.7033,38.5222,1
-2.5889,51.1967,1
-94.287,39.5452,1
-81.8632,30.3402,1
-97.6341,43.5474,1
-72.6348,42.4398,1
4.2234,49.5277,1
-6.0353,54.5234,1
-116.1265,43.6039,1
-73.5039,45.529,1
124.2361,8.2308,1
-99.7,20.45,1
-112.7,51.4667,1
-78.6357,35.1638,1
-1.1457,50.8506,1
-81.2652,40.1972,1
-91.4579,46.316,1
-95.8371,38.5988,1
2.6167,49.95,1
-145.6167,-16.05,1
9.3333,45.55,1
7.4,50.9833,1
-99.3465,19.4504,1
79.4167,13.65,1
-74.5587,40.4452,1
0.1167,51.5667,1
-3.535,50.4719,1
-90.3322,39.5008,1
151.8667,-27.6167,1
-86.3867,34.7208,1
-95.58,46.7417,1
133.9167,34.6667,1
-71.1162,42.3329,1
116,-32.15,1
-88.2468,43.2314,1
16.0333,47.1667,1
-1.5351,54.7927,1
14.6833,57.65,1
7.4833,45.1,1
2.549,48.8537,1
-73.7488,41.8843,1
76.2667,28.6,1
-87.0718,45.9777,1
-85.756,43.5871,1
-8.4833,54.2667,1
-110.2552,40.4345,1
145.15,-37.85,1
6.9981,46.5871,1
-8.4436,52.8067,1
-119.2653,39.3749,1
-4.0479,43.3494,1
-96.803,41.1909,1
7.45,49.3333,1
0.1706,51.5703,1
35.2544,32.2211,1
115.9863,5.9615,1
-3.1333,51.85,1
-149.6515,61.3152,1
-104.705,40.7693,1
-118.0182,33.9058,1
-48.9667,-26.9333,1
-77.1865,37.8089,1
-0.2156,53.6156,1
-0.8557,51.4986,1
8.6095,50.1184,1
-77.5976,42.968,1
35.2956,32.7036,1
-8.5198,41.408,1
-79.9,44.75,1
-81.4145,30.3159,1
-5.6508,43.5393,1
12.0428,45.2975,1
-71.0658,46.5003,1
-74.712,40.2805,1
-123.4865,44.0964,1
-59.4433,-34.4497,1
-79.3333,44.75,1
8.6661,49.5483,1
13.5167,47.4333,1
-97.6876,38.6237,1
-84.7725,42.0464,1
-109.4667,49.9167,1
-76.4147,37.665,1
175.55,-38.0667,1
101.6932,3.1911,1
4.8833,51.2333,1
-92.4193,44.275,1
-121.7461,40.9426,1
4.462,46.7135,1
-99.6495,36.3905,1
-68.8704,44.5211,1
-2.9544,53.2859,1
-76.581,43.1909,1
-2.7503,51.5903,1
-81.3134,39.9947,1
-0.1324,51.5049,1
-80.8781,28.7669,1
150.8667,-33.7667,1
-147.0485,64.6748,1
-1.5497,54.9838,1
4.3833,50.85,1
-94.8893,37.1493,1
-1.85,51.6333,1
13.3667,42.3667,1
2.469,50.8813,1
-78.7453,38.3705,1
9.8522,51.8188,1
8.75,48.4833,1
14.5462,42.022,1
-79.0333,-8.1167,1
1.1522,52.837,1
10.0583,45.3281,1
14.7942,37.2759,1
-63.4209,44.9775,1
-97.1559,46.3266,1
-52.0833,-23.3333,1
-83.3913,42.126,1
5.8902,45.24,1
-106.7036,52.0554,1
-35.8833,-7.2167,1
-101.85,21.0167,1
-75.5911,35.885,1
6.8439,48.5894,1
12.111,47.8748,1
-94.672,35.8016,1
6.2333,50.7667,1
-51.15,-29.8333,1
30.6991,36.9031,1
-8.3997,43.3628,1
-78.5917,40.4598,1
-98.4925,34.6813,1
149.0683,-35.1685,1
-87.1106,36.1272,1
-85.7088,39.2284,1
49.1221,55.7887,1
-89.8128,39.412,1
-3.8667,43.4,1
-1.1167,38.6167,1
-85.9404,35.5901,1
-2.9309,43.263,1
-84.9055,29.8613,1
-83.5268,41.6575,1
-74.1387,45.8373,1
-113.5833,50.0333,1
-3.7856,51.9638,1
138.55,-34.8833,1
-71.8637,41.3686,1
-111.5548,32.7559,1
-85.2515,39.391,1
12.8556,56.6714,1
0.1833,51.6,1
-1.2125,54.6861,1
8.6069,49.475,1
48.0408,46.3497,1
-71.8813,42.9333,1
5.6069,51.6,1
-107.4748,35.003,1
-122.5731,39.5419,1
-81.3672,36.2168,1
-3.25,51.7167,1
-91.7085,33.623,1
5.4012,52.1486,1
-96.6605,46.5436,1
2.7684,49.2102,1
-1.2833,52.75,1
5.2861,52.1183,1
-0.7135,38.2691,1
-86.2813,32.3816,1
1.7027,47.8932,1
-6.7672,54.5034,1
-5.55,38.7167,1
-1.5333,51.8667,1
14.7434,36.9264,1
-75.4596,40.1318,1
5.8208,51.1708,1
-84.3092,37.3446,1
11.6183,48.1098,1
-8.396,43.3713,1
-96.9232,42.6475,1
8.5,45.2167,1
0.8316,52.7356,1
-88.7916,44.0537,1
-109.2147,42.0057,1
-0.5178,44.8749,1
9.9976,53.6855,1
-104.4967,38.8241,1
-107.5992,35.0823,1
-88.3223,34.2758,1
144.35,-38.2,1
-77.1627,38.9775,1
4.3,43.7833,1
-94.4319,36.6578,1
-94.5974,38.8799,1
4.6519,52.3278,1
40.3966,56.1365,1
-81.4847,41.0675,1
-4.9039,51.6715,1
-48.9167,-23.0833,1
-96.2423,34.8707,1
-0.2992,51.4294,1
-111.3253,44.0536,1
11.4,47.2667,1
19.4347,49.9959,1
10.3583,63.35,1
-2.7224,52.7135,1
124.6431,8.4811,1
-75.4814,40.39,1
-83.921,40.5152,1
8.65,45.5,1
-76.5022,39.4523,1
-118.7833,55.35,1
10.0167,45.6667,1
11.75,45.9833,1
-89.2711,42.2752,1
7.0333,43.8,1
-84.5111,39.3605,1
151.1864,-33.8794,1
-110.6473,35.1013,1
-82.9266,42.9388,1
10.396,45.4588,1
-118.773,55.1389,1
-2.9821,43.3805,1
7.7503,49.436,1
11.6667,45.0833,1
-85.365,39.8019,1
-75.2035,41.5262,1
-76.1458,41.5247,1
-93.7171,41.7874,1
8.6333,56.0833,1
-77.7696,42.6885,1
-5.6568,40.9661,1
-96.2648,40.9141,1
115.8696,-31.981,1
8.9326,46.0475,1
40.0669,44.8686,1
-44.1,-19.7833,1
-85.5958,38.5496,1
-81.8489,29.4015,1
0.75,51.3333,1
-92.5205,30.3417,1
-83.8066,44.2483,1
17.5,40.45,1
-71.2698,46.8615,1
-97.239,34.9134,1
-91.6695,35.393,1
2.9,39.7167,1
19.6436,41.7836,1
-121.7739,39.6117,1
-85.9142,37.5123,1
-69.8647,44.3296,1
8.3597,49.6356,1
-73.6,45.4833,1
-83.838,34.1726,1
13.75,52.4167,1
150.9562,-33.7898,1
8.2453,50.045,1
-13.7122,9.5092,1
9.8667,54.1667,1
-3.4611,50.7438,1
19.2333,47.55,1
10.7833,50.3333,1
-102.9311,40.8149,1
174.7692,-36.8472,1
-117.0333,32.3333,1
8.4486,47.3965,1
-68.8272,-32.8908,1
2.8198,49.4716,1
-111.5883,38.4043,1
-119.1939,36.3086,1
27.8379,-26.7117,1
7.8833,45.3333,1
-51.9667,-29.45,1
-79.406,41.8251,1
-92.9367,36.424,1
121.0526,14.2637,1
-1.415,53.9102,1
-110.8516,39.3489,1
17.9711,59.3613,1
-161.1975,67.2438,1
-0.7301,52.06,1
8.7049,50.0176,1
-86.6711,33.3143,1
-85.5985,36.9965,1
13.4833,43.4833,1
-98.5739,44.8807,1
-83.9671,37.66,1
80.1722,12.6264,1
8.6728,49.9933,1
-73.85,45.46,1
-94.4167,18.15,1
-92.5397,45.4831,1
-73.2229,46.1515,1
-89.6665,32.2967,1
-2.5259,53.6871,1
9.5536,47.3914,1
1.1272,49.4273,1
-84.3768,46.5245,1
-102.9614,48.3698,1
6.95,47.5,1
5.6833,50.9333,1
0.1667,51.8,1
-72.8086,42.4549,1
-8.7833,42.45,1
9.9713,52.1353,1
-69.1275,44.5655,1
6.9167,51.5167,1
-81.3333,48.4667,1
4.9058,51.6904,1
-101.821,35.2006,1
10.7854,49.4134,1
14.7457,37.3294,1
-84.8502,34.6047,1
-88.9459,37.1462,1
138.5667,-35.0333,1
-78.9828,36.3937,1
-90.0773,29.9035,1
37.7675,44.7244,1
7.3349,47.7926,1
-1.8045,52.6828,1
30.6421,30.8358,1
-66.3581,50.2206,1
13.5333,43.4,1
-101.9501,32.6739,1
